settingsFile;InputVideo; Frame#; GaussMean;GaussStdDev;GaussMixProp;Goodness-Of-Fit Value;kalmanGaussMean;kalmanGaussStdDev;kalmanGaussMixProp;Rain Intensity;Kalman Rain Intensity
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2237; 131.271582;20.178621;0.300804;0.101628;141.454250;15.535650;0.228461;100676.667326;76464.207063
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2238; 131.991176;19.976704;0.306340;0.102516;141.454250;15.535650;0.228461;100963.457479;75296.225656
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2239; 132.886932;20.098083;0.304151;0.100077;141.454250;15.535650;0.228461;100599.159246;75564.490985
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2240; 133.013813;20.215521;0.298883;0.102700;141.454250;15.535650;0.228461;98633.869509;75394.130019
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2241; 133.427686;20.071251;0.294228;0.103982;141.454250;15.535650;0.228461;97410.810026;75637.274445
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2242; 141.626176;15.900559;0.255800;0.087163;141.454250;15.535650;0.228461;82815.172232;73964.308900
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2243; 142.165110;15.754698;0.253833;0.084447;141.454250;15.535650;0.228461;83305.313535;74978.561462
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2244; 139.707576;15.701040;0.245173;0.093427;141.454250;15.535650;0.228461;80270.584589;74799.134249
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2245; 138.886892;14.669614;0.227690;0.102331;141.454250;15.535650;0.228461;73380.859608;73629.580485
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2246; 144.071855;15.929968;0.275994;0.087536;141.454250;15.535650;0.228461;95152.431574;78764.939119
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2247; 141.475120;14.173881;0.275455;0.095513;141.454250;15.535650;0.228461;90200.157806;74811.581830
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2248; 137.000000;0.000000;0.125011;0.117035;141.454250;15.535650;0.228461;42098.366886;76935.842543
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2249; 137.000000;0.000000;0.141497;0.103415;141.454250;15.535650;0.228461;43660.094876;70493.520105
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2250; 137.000000;0.000000;0.132863;0.101544;141.454250;15.535650;0.228461;42196.516872;72557.847584
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2251; 138.619272;4.710461;0.156544;0.094316;141.454250;15.535650;0.228461;49913.568074;72844.289228
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2252; 136.192442;12.758622;0.219653;0.108839;141.454250;15.535650;0.228461;70217.765218;73033.576816
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2253; 137.000000;0.000000;0.130196;0.093702;141.454250;15.535650;0.228461;43002.185238;75457.918336
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2254; 135.923896;16.699619;0.255914;0.100898;141.454250;15.535650;0.228461;83042.712465;74134.380701
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2255; 136.654544;16.614804;0.230828;0.110619;141.454250;15.535650;0.228461;76491.874143;75707.641418
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2256; 137.000000;0.000000;0.132144;0.102917;141.454250;15.535650;0.228461;43031.984016;74397.270152
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2257; 137.057076;0.582338;0.136441;0.105370;141.454250;15.535650;0.228461;44618.777823;74711.285604
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2258; 136.063405;11.458478;0.222397;0.113384;141.454250;15.535650;0.228461;71123.086690;73062.499379
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2259; 136.092680;11.727740;0.222979;0.110860;141.454250;15.535650;0.228461;71715.072264;73478.190878
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2260; 137.000000;0.000000;0.121758;0.147439;141.454250;15.535650;0.228461;44618.832538;83720.696010
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2261; 137.000000;0.000000;0.122105;0.146886;141.454250;15.535650;0.228461;44628.251810;83500.334242
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2262; 137.000000;0.000000;0.118636;0.148033;141.454250;15.535650;0.228461;43054.798165;82912.370462
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2263; 137.000000;0.000000;0.121961;0.143779;141.454250;15.535650;0.228461;44712.801799;83757.764977
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2264; 137.000000;0.000000;0.123087;0.145670;141.454250;15.535650;0.228461;44709.242115;82984.460773
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2265; 137.000000;0.000000;0.118800;0.145922;141.454250;15.535650;0.228461;42841.640730;82387.816383
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2266; 137.000000;0.000000;0.123364;0.149379;141.454250;15.535650;0.228461;44597.709749;82591.820255
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2267; 137.000000;0.000000;0.116012;0.177702;141.454250;15.535650;0.228461;43351.001247;85370.439952
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2268; 137.000000;0.000000;0.109422;0.235743;141.454250;15.535650;0.228461;43070.388694;89925.964716
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2269; 137.000000;0.000000;0.112285;0.173018;141.454250;15.535650;0.228461;43192.659751;87881.847699
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2270; 137.000000;0.000000;0.118117;0.186431;141.454250;15.535650;0.228461;44501.229736;86073.726225
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2271; 137.000000;0.000000;0.118275;0.185857;141.454250;15.535650;0.228461;44518.353053;85992.253806
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2272; 141.066368;14.615898;0.174261;0.105186;141.454250;15.535650;0.228461;59411.968468;77890.658231
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2273; 140.445784;14.711663;0.173000;0.104105;141.454250;15.535650;0.228461;59378.780728;78414.670421
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2274; 144.083917;16.814851;0.185409;0.101404;141.454250;15.535650;0.228461;65081.218416;80193.042659
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2275; 137.000000;0.000000;0.135523;0.098776;141.454250;15.535650;0.228461;44465.969374;74959.840156
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2276; 137.000000;0.000000;0.134418;0.097585;141.454250;15.535650;0.228461;44456.812510;75560.462837
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2277; 137.000000;0.000000;0.121232;0.111742;141.454250;15.535650;0.228461;42746.008734;80554.760098
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2278; 137.000000;0.000000;0.123599;0.115440;141.454250;15.535650;0.228461;43169.619060;79795.169772
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2279; 137.000000;0.000000;0.126606;0.096240;141.454250;15.535650;0.228461;42881.197040;77379.221816
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2280; 134.491088;10.208147;0.154961;0.110266;141.454250;15.535650;0.228461;52734.431735;77747.025457
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2281; 137.000000;0.000000;0.127314;0.082273;141.454250;15.535650;0.228461;43525.142078;78104.340145
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2282; 137.000000;0.000000;0.126690;0.086807;141.454250;15.535650;0.228461;41934.771618;75621.352264
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2283; 133.502468;9.205774;0.146548;0.096348;141.454250;15.535650;0.228461;49794.106361;77626.674122
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2284; 126.955843;9.960033;0.231870;0.123065;141.454250;15.535650;0.228461;81086.129247;79894.177411
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2285; 127.034264;10.149557;0.242445;0.114330;141.454250;15.535650;0.228461;83339.102553;78532.284150
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2286; 126.998413;9.886952;0.224497;0.104208;141.454250;15.535650;0.228461;79936.144694;81347.656599
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2287; 127.982267;9.626439;0.247700;0.091730;141.454250;15.535650;0.228461;90636.768994;83596.964133
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2288; 128.057346;9.633688;0.259204;0.108961;141.454250;15.535650;0.228461;93457.109959;82372.806129
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2289; 128.369542;9.683092;0.250611;0.109287;141.454250;15.535650;0.228461;88701.541450;80861.910611
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2290; 128.300351;9.753732;0.255961;0.107305;141.454250;15.535650;0.228461;90053.176377;80378.060410
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2291; 128.201647;9.752215;0.262655;0.093261;141.454250;15.535650;0.228461;91246.340849;79367.540653
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2292; 128.229328;10.188149;0.243357;0.095796;141.454250;15.535650;0.228461;86872.412704;81555.061998
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2293; 128.715806;10.708610;0.267897;0.107229;141.454250;15.535650;0.228461;93116.948940;79409.610930
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2294; 127.318630;9.900549;0.256108;0.110133;141.454250;15.535650;0.228461;86184.713434;76881.197532
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2295; 127.037874;9.871678;0.274604;0.123650;141.454250;15.535650;0.228461;88489.925978;73620.691161
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2296; 127.381864;10.017887;0.261254;0.105537;141.454250;15.535650;0.228461;86279.516630;75449.675407
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2297; 127.484252;10.355758;0.291730;0.117977;141.454250;15.535650;0.228461;92420.745886;72376.978360
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2298; 127.612538;10.283491;0.279554;0.116946;141.454250;15.535650;0.228461;90567.853579;74015.268870
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2299; 127.715710;10.294415;0.281590;0.119815;141.454250;15.535650;0.228461;90438.615080;73375.084550
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2300; 127.803427;10.372755;0.287672;0.111629;141.454250;15.535650;0.228461;91451.321308;72628.090908
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2301; 127.779029;10.358760;0.285552;0.108665;141.454250;15.535650;0.228461;91702.979813;73368.746488
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2302; 127.951286;10.578871;0.285353;0.107828;141.454250;15.535650;0.228461;91993.843161;73652.685981
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2303; 128.089321;10.645374;0.288583;0.109239;141.454250;15.535650;0.228461;93082.942986;73690.617954
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2304; 127.552948;10.600508;0.284861;0.114943;141.454250;15.535650;0.228461;93205.039609;74751.369975
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2305; 128.154381;14.423392;0.281037;0.087868;141.454250;15.535650;0.228461;98828.960466;80340.361984
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2306; 134.042502;15.554880;0.230045;0.076624;141.454250;15.535650;0.228461;74589.464541;74076.065366
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2307; 134.206690;15.261314;0.225434;0.076878;141.454250;15.535650;0.228461;73305.423858;74289.837206
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2308; 133.321012;14.621039;0.203621;0.078140;141.454250;15.535650;0.228461;67899.023857;76182.072414
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2309; 133.063051;15.875895;0.223079;0.078316;141.454250;15.535650;0.228461;73353.531838;75123.336829
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2310; 133.745908;14.881571;0.211772;0.080229;141.454250;15.535650;0.228461;69392.043505;74860.849959
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2311; 134.458132;15.036995;0.213900;0.082296;141.454250;15.535650;0.228461;69406.320011;74131.012453
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2312; 134.024462;12.981545;0.183702;0.083046;141.454250;15.535650;0.228461;60023.611413;74648.487937
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2313; 133.577814;12.635225;0.186528;0.087966;141.454250;15.535650;0.228461;60669.147270;74308.269242
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2314; 134.086806;13.331846;0.182799;0.089601;141.454250;15.535650;0.228461;59696.595663;74608.472918
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2315; 133.881616;10.791981;0.157533;0.089833;141.454250;15.535650;0.228461;52154.390139;75636.678656
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2316; 135.092457;14.402981;0.189699;0.082521;141.454250;15.535650;0.228461;63071.814391;75959.536714
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2317; 135.638629;15.795447;0.209581;0.083542;141.454250;15.535650;0.228461;69708.778879;75988.714711
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2318; 134.030897;15.565456;0.191330;0.084831;141.454250;15.535650;0.228461;64722.995399;77283.896966
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2319; 135.107188;18.218338;0.239612;0.086656;141.454250;15.535650;0.228461;79395.954564;75701.247111
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2320; 123.699953;23.602247;0.303354;0.092291;141.454250;15.535650;0.228461;108467.908463;81689.114959
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2321; 123.331320;23.443525;0.301809;0.092959;141.454250;15.535650;0.228461;106490.768355;80610.585053
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2322; 123.473416;23.404421;0.299157;0.092581;141.454250;15.535650;0.228461;105559.438624;80614.113371
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2323; 123.641011;24.150432;0.325487;0.099123;141.454250;15.535650;0.228461;112579.762177;79020.424174
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2324; 123.576044;24.336812;0.333907;0.097816;141.454250;15.535650;0.228461;116836.544871;79940.376861
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2325; 123.584986;23.907911;0.319773;0.096508;141.454250;15.535650;0.228461;111004.920321;79307.284513
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2326; 123.824261;24.151518;0.321676;0.097047;141.454250;15.535650;0.228461;112464.574589;79874.792143
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2327; 123.049029;23.822435;0.322735;0.096415;141.454250;15.535650;0.228461;112735.796426;79804.702069
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2328; 126.305991;21.787472;0.331745;0.086047;141.454250;15.535650;0.228461;115030.495394;79217.637696
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2329; 126.476871;20.974895;0.322350;0.083620;141.454250;15.535650;0.228461;110752.938369;78494.691169
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2330; 127.534958;22.142232;0.290454;0.093146;141.454250;15.535650;0.228461;96086.128429;75578.143114
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2331; 127.074750;21.832502;0.282771;0.088908;141.454250;15.535650;0.228461;93125.502170;75239.492117
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2332; 128.180785;22.207471;0.325570;0.098359;141.454250;15.535650;0.228461;111544.033359;78273.384121
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2333; 126.733552;23.045663;0.294787;0.094676;141.454250;15.535650;0.228461;99560.522023;77159.921282
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2334; 123.704638;19.759764;0.213684;0.079598;141.454250;15.535650;0.228461;72878.794206;77918.729807
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2335; 121.415103;20.043951;0.214498;0.077078;141.454250;15.535650;0.228461;73660.375502;78455.352216
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2336; 128.678024;22.042167;0.128269;0.091119;141.454250;15.535650;0.228461;42015.713728;74834.467228
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2337; 129.731373;21.972677;0.130103;0.091580;141.454250;15.535650;0.228461;43616.422083;76590.512309
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2338; 137.000000;0.000000;0.129579;0.074286;141.454250;15.535650;0.228461;42518.865244;74965.370436
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2339; 137.000000;0.000000;0.132710;0.070148;141.454250;15.535650;0.228461;43455.283586;74808.425229
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2340; 137.000000;0.000000;0.140333;0.076723;141.454250;15.535650;0.228461;45131.821943;73474.268151
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2341; 137.000000;0.000000;0.140308;0.076677;141.454250;15.535650;0.228461;45132.373678;73488.456280
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2342; 137.000000;0.000000;0.127580;0.089906;141.454250;15.535650;0.228461;42645.010432;76365.453796
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2343; 137.000000;0.000000;0.133755;0.082791;141.454250;15.535650;0.228461;44256.409106;75592.290940
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2344; 137.000000;0.000000;0.132034;0.089098;141.454250;15.535650;0.228461;44094.473296;76297.862050
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2345; 137.000000;0.000000;0.133589;0.090937;141.454250;15.535650;0.228461;44095.207901;75410.556242
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2346; 152.933395;15.764080;0.179354;0.091669;141.454250;15.535650;0.228461;64182.335130;81755.527535
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2347; 152.374042;16.052699;0.170188;0.089757;141.454250;15.535650;0.228461;58536.893988;78580.082781
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2348; 152.447516;15.965875;0.167305;0.089298;141.454250;15.535650;0.228461;58092.319691;79327.066776
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2349; 151.627769;16.254730;0.175880;0.087868;141.454250;15.535650;0.228461;60864.130148;79060.210547
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2350; 151.328200;16.406423;0.176255;0.087899;141.454250;15.535650;0.228461;61164.669674;79281.577106
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2351; 151.391006;16.226827;0.180702;0.087648;141.454250;15.535650;0.228461;62432.476986;78933.317858
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2352; 151.886892;15.929915;0.177146;0.084407;141.454250;15.535650;0.228461;64613.637834;83330.680211
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2353; 146.745854;14.422263;0.166164;0.082031;141.454250;15.535650;0.228461;58326.735925;80194.398839
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2354; 147.141710;14.647068;0.174079;0.080488;141.454250;15.535650;0.228461;61193.491571;80310.308264
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2355; 147.297554;14.795290;0.177682;0.079555;141.454250;15.535650;0.228461;62549.816322;80425.756612
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2356; 137.000000;0.000000;0.117544;0.087794;141.454250;15.535650;0.228461;42417.187293;82443.184527
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2357; 137.000000;0.000000;0.117694;0.088447;141.454250;15.535650;0.228461;42345.539823;82198.790933
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2358; 137.000000;0.000000;0.124996;0.089989;141.454250;15.535650;0.228461;44137.437811;80672.072995
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2359; 137.000000;0.000000;0.120029;0.089399;141.454250;15.535650;0.228461;42520.351884;80932.583851
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2360; 137.000000;0.000000;0.124328;0.085993;141.454250;15.535650;0.228461;44170.654579;81166.695504
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 2361; 137.000000;0.000000;0.125614;0.091366;141.454250;15.535650;0.228461;44126.413400;80255.281850
